experiment_id,timestamp_utc,git_head,mode,seed,cpu_affinity,size_bytes,element_count,index_bytes,combined_working_set_bytes,condition,trial,execution_order,repeats,accesses,elapsed_ns,ns_per_access,useful_gib_per_second,checksum_observed,checksum_expected,checksum_pass
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,32768,65536,D_POINTER_CHASE,2,13,489,2002944,3358600,1.6768317037321063,4.443248884393795,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,32768,65536,B_SEQ_INDEX,5,14,489,2002944,767400,0.38313602377300615,19.44630662382721,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,32768,65536,D_POINTER_CHASE,3,15,489,2002944,3456700,1.7258096082566463,4.317150954125322,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,32768,65536,C_RANDOM_INDEX,4,16,489,2002944,753600,0.3762461656441718,19.802409372511942,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,32768,65536,B_SEQ_INDEX,6,17,489,2002944,766600,0.38273661170756645,19.46660018670102,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,0,32768,A_DIRECT,5,18,489,2002944,869700,0.4342108416411043,17.15890042902725,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,0,32768,A_DIRECT,6,19,489,2002944,780800,0.38982617586912066,19.11257134109247,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,32768,65536,D_POINTER_CHASE,4,20,489,2002944,3275100,1.6351430694018405,4.556531312975176,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,32768,65536,C_RANDOM_INDEX,5,21,489,2002944,804100,0.40145905227505113,18.558756004383785,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,32768,65536,D_POINTER_CHASE,5,22,489,2002944,3319400,1.6572605125255624,4.495720823981744,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,32768,65536,D_POINTER_CHASE,6,23,489,2002944,3252500,1.6238596785531698,4.588192376056879,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,32768,65536,D_POINTER_CHASE,7,24,489,2002944,3308900,1.6520182291666667,4.509986915024631,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,0,32768,A_DIRECT,7,25,489,2002944,779800,0.38932691078732107,19.137080922191586,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,32768,65536,C_RANDOM_INDEX,6,26,489,2002944,792100,0.395467871293456,18.839913777458655,1024505856.0,1024505856.0,True
